TwitterSimulation	twittersimulation	RUN	1422234100003	 	2.0
Twitter	6710270804722365553-0	USER	START	1422234100051	0
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234100102	1422234100116	1422234104155	1422234104156	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234104200	1422234104201	1422234104574	1422234104574	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234104577	1422234104577	1422234104735	1422234104735	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234104736	1422234104737	1422234104770	1422234104770	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234104771	1422234104771	1422234105287	1422234105287	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234105288	1422234105289	1422234105310	1422234105310	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234105312	1422234105312	1422234105872	1422234105872	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234105873	1422234105874	1422234105896	1422234105896	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234105897	1422234105898	1422234106458	1422234106458	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234106459	1422234106460	1422234106501	1422234106501	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234106502	1422234106503	1422234107038	1422234107038	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234107039	1422234107040	1422234107068	1422234107068	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234107084	1422234107085	1422234107622	1422234107622	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234107623	1422234107624	1422234107644	1422234107644	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234107645	1422234107646	1422234108201	1422234108201	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234108203	1422234108203	1422234108245	1422234108245	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234108246	1422234108247	1422234108788	1422234108788	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234108790	1422234108791	1422234108835	1422234108835	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234108836	1422234108836	1422234109369	1422234109369	OK	 
Twitter	6710270804722365553-0	REQUEST		get_tweet	1422234109370	1422234109371	1422234109402	1422234109402	OK	 
Twitter	6710270804722365553-0	REQUEST		add_tweet	1422234109403	1422234109404	1422234109957	1422234109957	OK	 
