TwitterSimulation	twittersimulation	RUN	1422229939835	 	2.0
Twitter	8196354128538219988-0	USER	START	1422229939880	0
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229939925	1422229939935	1422229940163	1422229940163	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229940205	1422229940206	1422229940217	1422229940217	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229940219	1422229940219	1422229940662	1422229940662	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229940664	1422229940665	1422229940672	1422229940672	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229940673	1422229940673	1422229940878	1422229940878	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229940879	1422229940880	1422229940885	1422229940885	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229940886	1422229940887	1422229941166	1422229941166	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229941167	1422229941168	1422229941174	1422229941174	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229941175	1422229941175	1422229941379	1422229941379	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229941381	1422229941381	1422229941387	1422229941388	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229941389	1422229941389	1422229941669	1422229941669	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229941671	1422229941672	1422229941680	1422229941681	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229941686	1422229941687	1422229941889	1422229941889	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229941891	1422229941891	1422229941900	1422229941900	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229941902	1422229941902	1422229942186	1422229942186	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229942188	1422229942188	1422229942194	1422229942194	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229942195	1422229942196	1422229942401	1422229942401	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229942402	1422229942403	1422229942408	1422229942408	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229942409	1422229942410	1422229942690	1422229942690	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229942691	1422229942692	1422229942698	1422229942698	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229942699	1422229942700	1422229942906	1422229942906	OK	 
Twitter	8196354128538219988-0	REQUEST		get_tweet	1422229942907	1422229942909	1422229942914	1422229942914	OK	 
Twitter	8196354128538219988-0	REQUEST		add_tweet	1422229942915	1422229942916	1422229943618	1422229943618	OK	 
