TwitterSimulation	twittersimulation	RUN	1422229945456	 	2.0
Twitter	3587951529769024898-0	USER	START	1422229945501	0
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229945550	1422229945554	1422229945743	1422229945743	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229945788	1422229945789	1422229945797	1422229945798	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229945800	1422229945801	1422229946256	1422229946256	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229946258	1422229946258	1422229946265	1422229946265	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229946267	1422229946267	1422229946770	1422229946770	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229946772	1422229946772	1422229946780	1422229946780	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229946781	1422229946782	1422229947286	1422229947286	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229947288	1422229947288	1422229947296	1422229947296	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229947297	1422229947298	1422229948428	1422229948428	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229948430	1422229948431	1422229948437	1422229948438	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229948439	1422229948439	1422229948948	1422229948948	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229948949	1422229948950	1422229948956	1422229948956	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229948957	1422229948958	1422229949459	1422229949459	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229949460	1422229949461	1422229949469	1422229949469	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229949471	1422229949471	1422229949969	1422229949969	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229949970	1422229949971	1422229949978	1422229949978	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229949979	1422229949980	1422229950464	1422229950464	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229950466	1422229950466	1422229950473	1422229950473	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229950475	1422229950476	1422229950970	1422229950970	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229950972	1422229950972	1422229950980	1422229950980	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229950981	1422229950983	1422229951476	1422229951476	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229951478	1422229951478	1422229951485	1422229951485	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229951486	1422229951486	1422229951979	1422229951979	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229951983	1422229951985	1422229951993	1422229951993	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229951997	1422229951997	1422229952479	1422229952479	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229952480	1422229952481	1422229952488	1422229952488	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229952489	1422229952490	1422229952980	1422229952980	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229952981	1422229952982	1422229952997	1422229952997	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229952998	1422229952999	1422229953491	1422229953491	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229953492	1422229953499	1422229953506	1422229953506	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229953507	1422229953508	1422229953992	1422229953992	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229953994	1422229953998	1422229954006	1422229954006	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229954007	1422229954007	1422229954502	1422229954502	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229954507	1422229954507	1422229954514	1422229954514	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229954515	1422229954515	1422229955008	1422229955008	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229955009	1422229955010	1422229955016	1422229955016	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229955017	1422229955018	1422229955427	1422229955427	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229955429	1422229955431	1422229955438	1422229955438	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229955439	1422229955440	1422229955656	1422229955656	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229955657	1422229955658	1422229955664	1422229955664	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229955666	1422229955666	1422229955943	1422229955943	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229955945	1422229955945	1422229955954	1422229955954	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229955955	1422229955956	1422229956152	1422229956152	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229956154	1422229956154	1422229956161	1422229956161	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229956162	1422229956163	1422229956448	1422229956448	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229956449	1422229956449	1422229956456	1422229956456	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229956457	1422229956458	1422229956659	1422229956659	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229956660	1422229956661	1422229956668	1422229956668	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229956669	1422229956670	1422229956978	1422229956978	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229956980	1422229956980	1422229956986	1422229956986	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229956988	1422229956988	1422229957166	1422229957166	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229957168	1422229957168	1422229957177	1422229957177	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229957178	1422229957178	1422229957464	1422229957464	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229957465	1422229957466	1422229957477	1422229957477	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229957478	1422229957478	1422229957670	1422229957670	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229957671	1422229957672	1422229957681	1422229957681	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229957682	1422229957682	1422229957964	1422229957964	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229957965	1422229957966	1422229957981	1422229957981	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229957989	1422229957989	1422229958171	1422229958171	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229958173	1422229958173	1422229958180	1422229958180	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229958181	1422229958182	1422229958468	1422229958468	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229958470	1422229958470	1422229958477	1422229958477	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229958478	1422229958479	1422229958672	1422229958672	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229958673	1422229958673	1422229958682	1422229958682	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229958683	1422229958683	1422229958968	1422229958968	OK	 
Twitter	3587951529769024898-0	REQUEST		get_tweet	1422229958969	1422229958969	1422229958977	1422229958977	OK	 
Twitter	3587951529769024898-0	REQUEST		add_tweet	1422229958978	1422229958978	1422229959171	1422229959171	OK	 
