TwitterSimulation	twittersimulation	RUN	1422234112522	 	2.0
Twitter	5838259967550341106-0	USER	START	1422234112563	0
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234112613	1422234112628	1422234116294	1422234116294	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234116345	1422234116346	1422234116979	1422234116980	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234116982	1422234116983	1422234117260	1422234117260	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234117261	1422234117262	1422234117369	1422234117369	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234117371	1422234117371	1422234117577	1422234117577	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234117578	1422234117579	1422234117665	1422234117665	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234117666	1422234117669	1422234117872	1422234117872	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234117873	1422234117874	1422234117949	1422234117949	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234117955	1422234117956	1422234118063	1422234118063	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234118064	1422234118065	1422234118157	1422234118157	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234118158	1422234118159	1422234118379	1422234118379	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234118380	1422234118381	1422234118449	1422234118450	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234118451	1422234118451	1422234118598	1422234118598	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234118600	1422234118600	1422234118715	1422234118715	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234118717	1422234118717	1422234118974	1422234118974	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234118976	1422234118976	1422234119047	1422234119047	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234119049	1422234119049	1422234119203	1422234119203	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234119204	1422234119205	1422234119273	1422234119273	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234119275	1422234119275	1422234119575	1422234119575	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234119577	1422234119577	1422234119644	1422234119644	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234119646	1422234119647	1422234119801	1422234119801	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234119803	1422234119803	1422234119848	1422234119849	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234119850	1422234119851	1422234120179	1422234120179	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234120180	1422234120185	1422234120228	1422234120228	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234120229	1422234120229	1422234120401	1422234120401	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234120403	1422234120403	1422234120453	1422234120453	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234120454	1422234120455	1422234120780	1422234120780	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234120781	1422234120782	1422234120825	1422234120825	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234120826	1422234120828	1422234121007	1422234121007	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234121008	1422234121015	1422234121033	1422234121033	OK	 
Twitter	5838259967550341106-0	REQUEST		add_tweet	1422234121034	1422234121035	1422234121390	1422234121390	OK	 
Twitter	5838259967550341106-0	REQUEST		get_tweet	1422234121391	1422234121394	1422234121447	1422234121447	OK	 
