TwitterSimulation	twittersimulation	RUN	1422234107238	 	2.0
Twitter	684168761337135112-0	USER	START	1422234107284	0
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234107333	1422234107343	1422234111253	1422234111254	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234111296	1422234111296	1422234111656	1422234111656	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234111658	1422234111659	1422234111821	1422234111821	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234111822	1422234111823	1422234111879	1422234111879	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234111881	1422234111881	1422234112181	1422234112181	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234112182	1422234112183	1422234112232	1422234112232	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234112233	1422234112234	1422234112404	1422234112404	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234112406	1422234112406	1422234112455	1422234112455	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234112457	1422234112457	1422234112765	1422234112765	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234112766	1422234112767	1422234112831	1422234112831	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234112833	1422234112833	1422234112987	1422234112987	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234112989	1422234112989	1422234113047	1422234113047	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234113048	1422234113049	1422234113857	1422234113857	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234113859	1422234113859	1422234113905	1422234113905	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234113914	1422234113914	1422234114440	1422234114440	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234114442	1422234114442	1422234114506	1422234114506	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234114508	1422234114508	1422234115037	1422234115037	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234115038	1422234115039	1422234115097	1422234115097	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234115099	1422234115100	1422234115606	1422234115606	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234115608	1422234115608	1422234115641	1422234115641	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234115643	1422234115643	1422234116192	1422234116192	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234116193	1422234116194	1422234116224	1422234116224	OK	 
Twitter	684168761337135112-0	REQUEST		add_tweet	1422234116225	1422234116225	1422234116557	1422234116557	OK	 
Twitter	684168761337135112-0	REQUEST		get_tweet	1422234116558	1422234116559	1422234116600	1422234116600	OK	 
